"NO","Name","District","Address","Name_Per","Telephone","twd97X","twd97Y","wgs84aX","wgs84aY"
"5.931142465E9","宥安藥局","蘆洲區","新北市蘆洲區長榮路381號2樓","陳昱銘","02-22823556","296322.96","2775766.65","121.459245796303","25.089473990196"
"5.931025254E9","仁愛健保藥局","三重區","新北市三重區力行路2段153號","周雅楹","02-22805160","298799.08","2774464.37","121.483747206628","25.0776391163485"
"593106A244","巧心藥局","新莊區","新北市新莊區建中街92號1樓","林政賢","02-22778584","295093.32","2769922.98","121.446864071217","25.0367544091719"
"593106A422","英謙藥局","新莊區","新北市新莊區新泰路261號1樓","李建成","02-22774822","295001.64","2770290.09","121.44596751953","25.0400714463106"
"5.931131882E9","裕達藥局","土城區","新北市土城區延吉街171號","李阿緣","02-22739328","297416.68","2764283.69","121.469693733179","24.9857715043658"
"5.931132727E9","順儷藥師藥局","土城區","新北市土城區延和路16-3號1樓","陳儷文","02-22648655","296861.35","2764528.68","121.464201227889","24.9880005839698"
"5.931132852E9","佳霖藥局","土城區","新北市土城區學府路1段170號1樓","鄭宗鈞","02-22641425","295820.76","2764371.46","121.453888377962","24.9866130171967"
"5.931133359E9","麗膚藥局","土城區","新北市土城區金城路3段33巷6-1號1樓","鍾功宏","02-22640600","296994.43","2764404.96","121.465515291662","24.9868795046974"
"593106A299","悅生藥局","新莊區","新北市新莊區龍安路343-1號1樓","黃享麟","02-22081219","292667.14","2767978.2","121.422761570368","25.0192670823174"
"593106A351","平安藥局","新莊區","新北市新莊區民安西路60號2樓","吳金美","02-22066608","293121.34","2768102.1","121.427265649972","25.0203728212238"
"593106A324","向日葵健保藥局","新莊區","新北市新莊區建福路50號1樓","吳孟宗","02-22060377","293046.26","2768906.88","121.426546939872","25.0276406030556"
"593106A146","天仁大藥局","新莊區","新北市新莊區中正路397號1樓","陳敬民","02-22013625","294948.83","2769673.44","121.445424124468","25.0345058913944"
"593106A468","大樹新莊藥局","新莊區","新北市新莊區新泰路59號1、2樓","高政緯","02-22010566","295352.88","2769624.59","121.449426342421","25.0340528050354"
"5.931017001E9","聯康藥局","板橋區","新北市板橋區南雅南路2段136號1樓","蘇詩茜","02-89674888","295608.44","2765472.01","121.451821542995","24.9965552591414"
"5.931016899E9","晨晰藥局","板橋區","新北市板橋區漢生東路344號1樓","江素禎","02-89536273","297636.45","2766678.68","121.47195317563","25.0073867830739"
"5.931016531E9","利安藥師藥局","板橋區","新北市板橋區南雅西路2段117號及119號1樓","張秉貹","02-29666951","295665.29","2767055.25","121.452437092621","25.0108471733472"
"5.931017118E9","台安藥局","板橋區","新北市板橋區中正路204號1樓、2樓、3樓","黃孟勳","02-29663600","296035.39","2767853.45","121.456130409054","25.0180422532318"
"5.931017029E9","明豐專業藥局","板橋區","新北市板橋區貴興路74號1樓","李佳哲","02-29647542","296083.89","2766189.29","121.456555458267","25.0030165898439"
"5.931016559E9","埔全藥局","板橋區","新北市板橋區忠孝路33號1樓","林鈺儒","02-29567309","296514.56","2766085.04","121.460818466147","25.0020622328396"
"5.931017065E9","杏文藥局","板橋區","新北市板橋區實踐路185號1樓","李婉萱","02-29565078","296884.32","2766226.69","121.46448643209","25.0033296882141"
"5.931016979E9","麗森藥師藥局連鎖麗寶藥局","板橋區","新北市板橋區三民路2段133號1樓","葛亞屏","02-29557141","298376.37","2767563.74","121.47931463283","25.0153537013662"
"5.931016746E9","大川藥局","板橋區","新北市板橋區中山路2段86號1樓","翁文哲","02-29555011","297948.84","2767658.48","121.475082153951","25.0162226622223"
"5.931016782E9","光澤醫美藥局","板橋區","新北市板橋區四川路1段21號1樓","徐博倫","02-29551215","296383.33","2766618.9","121.459536332297","25.0068859928861"
"5.931016942E9","金瑞藥局","板橋區","新北市板橋區和平路161巷24號1樓","陳文魁","02-29533188","296781.95","2765493.58","121.463447398628","24.9967142590195"
"5.931017092E9","康橋藥局","板橋區","新北市板橋區文化路1段273號","許金隆","02-22532560","296898.42","2767911.01","121.464683291988","25.018535385902"
"5.931016862E9","樂多藥局","板橋區","新北市板橋區四維路108號1樓","李蕓倩","02-22523530","296992.06","2768588.3","121.465634148496","25.0246470716929"
"593106A388","元大藥局","新莊區","新北市新莊區富國路204號1、2樓","許子元","9.88330956E8","292877.01","2768532.48","121.424858192061","25.0242653129128"
"5.931081458E9","食在好健康藥局","鶯歌區","新北市鶯歌區國慶街165號1樓","何美卿","9.72708073E8","285453.2","2760614.06","121.351095473306","24.9529680318125"
"593106A039","大仁藥局","新莊區","新北市新莊區公園一路32號1樓","石偉志","9.55310531E8","294749.84","2769761.55","121.443455103277","25.0353072371602"
"5.93101442E9","萬泰藥局","板橋區","新北市板橋區信義路221-1號","馬于君","9.53776673E8","296401.56","2764913.3","121.45965962481","24.9914871584674"
"5.931051692E9","安康佑康健保藥局","新店區","新北市新店區安康路3段17號","趙青祥","9.39688775E8","299837.97","2760705.36","121.493548624377","24.9533884083443"
"5.931069023E9","陽光藥局","新莊區","新北市新莊區福壽街72號","蘇昀鵬","9.37575616E8","296244.91","2771327.69","121.458322850574","25.0494014406699"
"5.931044571E9","中和環球藥局","中和區","新北市中和區中山路3段121號1樓","王映竣","9.36954035E8","297892.71","2766522.07","121.474486554127","25.0059648562463"
"5.931111951E9","我家藥局","汐止區","新北市汐止區中正路29號","許世忠","9.28511369E8","316824.36","2773720.78","121.66238822373","25.0702362613786"
"5.931190514E9","碇康藥局","石碇區","新北市石碇區石崁24-1號","鄭建雄","9.22945945E8","316455.05","2764993.53","121.658307091","24.9914652059"
"5.931052699E9","維顥藥局","新店區","新北市新店區中興路1段279號1樓","陳俊維","9.21878748E8","305040.21","2762377.01","121.545131411986","24.968300529335"
"5.931141897E9","快樂藥局長榮店","蘆洲區","新北市蘆洲區永樂街2號1樓","諶喜玲","9.21706888E8","296314.9","2775639.84","121.459161589175","25.088329450425"
"5.931043636E9","雙合藥局","中和區","新北市中和區中正路291號1樓","林香君","9.21019581E8","299875.54","2765175.7","121.494081816509","24.9937458024095"
"5.931132245E9","萬昌健保藥局","土城區","新北市土城區中央路4段160號","張志錦","9.20571931E8","292105.68","2761219.73","121.416992586841","24.9582663130093"
"5.93107155E9","久豐大藥局","樹林區","新北市樹林區復興路286號1樓","楊雅慧","9.20351088E8","292167.61","2764496.69","121.417705819625","24.9878495079151"
"5.931151599E9","闔安藥局","五股區","新北市五股區成德里成泰路3段579號1樓","林承志","9.20225281E8","295611.42","2777226.18","121.452240238046","25.1026723430943"
"5.931033461E9","常安中西藥局","永和區","新北市永和區保平路26號1樓","陳弘偉","9.18939696E8","301699.07","2766704.59","121.512202959277","25.0074875241531"
"5.931142492E9","吉安藥局","蘆洲區","新北市蘆洲區長安街285巷1號1樓","陳金玉","9.1085223E8","296212.61","2775196.6","121.458132653703","25.0843309843435"
"5.931271103E9","躍獅五福藥局","金山區","新北市金山區中山路99號1樓","許孝安","9.10660047E8","314468.4","2790201.48","121.639811360256","25.219120487112"
"5.931068964E9","賞安藥局","新莊區","新北市新莊區中平路373號1樓","黃瑞雄","9.10015909E8","294860.66","2771669.94","121.444615400056","25.0525330265856"
"5.931151311E9","信恆藥局","五股區","新北市五股區中興路1段74號1樓","陳家彥","02-89882077","297109.77","2773948.67","121.466983775346","25.0730369665779"
"5.931012257E9","大昌藥局","板橋區","新北市板橋區北門街28號","謝政道","02-89682579","296158.52","2767063.82","121.457324027383","25.0109096213764"
"5.931044044E9","宥元藥局","中和區","新北市中和區德光路62號１樓","洪若豪","02-89535473","297402.7","2766300.89","121.469624441938","25.0039834698251"
"5.931044697E9","中和藥局","中和區","新北市中和區華新街59號1樓","蔡東橋","02-89432922","301284.06","2764137.26","121.50799604977","24.9843237516411"
"5.93104466E9","吉佑藥局","中和區","新北市中和區大勇街34號1樓","謝宗延","02-89416539","302226.61","2765151.35","121.517370565396","24.9934467617417"
"5.931032339E9","宜泰藥局","永和區","新北市永和區永貞路297號","吳昱德","02-89210657","301562.34","2766494.78","121.510840543871","25.0055980911546"
"5.93104474E9","廣元藥局","中和區","新北市中和區興南路2段27號1樓","謝宜蓁","02-86681906","301274.93","2764305.9","121.507911944113","24.9858465693186"
"5.931051601E9","昇旺藥局","新店區","新北市新店區建國路10-1號1樓","李秀清","02-86659233","304527.91","2762959.94","121.540080710493","24.973581738778"
"5.931171582E9","綠園藥局","林口區","新北市林口區仁愛路2段105號1樓","黃于真","02-86012258","288764.51","2774147.57","121.384267198454","25.075069883154"
"5.931142303E9","康群生活藥局","蘆洲區","新北市蘆洲區中正路105號1樓","楊惠雯","02-82835630","297385.2","2775174.55","121.469756203507","25.0840956306115"
"5.931014206E9","翰生藥局","板橋區","新北市板橋區漢生西路77號1樓","邱垂珍","02-82513666","296707.26","2767957.97","121.462790847023","25.0189652837765"
"5.931044615E9","安泰大藥局","中和區","新北市中和區南山路35號1樓","林佩欣","02-82459423","300689.17","2765740.93","121.502162373867","24.9988217394348"
"5.931041061E9","裕壬藥局","中和區","新北市中和區新生街206、208號1樓","王裕鋒","02-32349358","298826.17","2765751.83","121.483707110025","24.9989813212272"
"5.931044562E9","朝安藥局","中和區","新北市中和區華新街192巷40號1樓","蔣宛玲","02-31511269","301100.87","2764065.76","121.506178892428","24.9836844303874"
"5.931067547E9","金翔藥局","新莊區","新北市新莊區幸福路595號1樓","賴忠瑩","02-29988552","295751.18","2771303.56","121.453428916815","25.0491986286152"
"5.931067412E9","幸寧藥局","新莊區","新北市新莊區福壽街84巷12號1樓","王建平","02-29971150","296289.48","2771377.87","121.45876628442","25.0498531217518"
"5.931060682E9","勝安藥局","新莊區","新北市新莊區中正路334巷23號1樓","賴志勝","02-29963394","294967.07","2769822.01","121.445609630043","25.0358466070976"
"5.931060824E9","禮安藥師藥局","新莊區","新北市新莊區自立街109號1樓","李志青","02-29942891","295963.02","2770894.83","121.455514744408","25.0455021670616"
"5.931065927E9","聯成藥局","新莊區","新北市新莊區中正路332號","邱瑞紅","02-29941915","294989.82","2769710.62","121.44583147599","25.0348402991309"
"5.931060342E9","十安藥局","新莊區","新北市新莊區中港路316號","許有杉","02-29922859","295644.83","2770886.78","121.45236114059","25.0454391569892"
"5.931060262E9","明生藥局","新莊區","新北市新莊區福樂街15號","蔡明輝","02-29913260","296191.52","2770850.57","121.457777772369","25.0450956165758"
"5.931067529E9","北安藥局","新莊區","新北市新莊區幸福路529號1樓","劉惠娟","02-29906923","295953.72","2771312.82","121.455436493277","25.0492760913155"
"5.931020311E9","忠誠藥局","三重區","新北市三重區仁愛街377巷4號","黃正忠","02-29888321","299593.42","2774780.89","121.491632707506","25.0804707430612"
"5.931021658E9","上益藥局","三重區","新北市三重區忠孝路2段136號1樓","莊登愿","02-29879460","298695.28","2773433.3","121.482681706239","25.0683339654407"
"5.931020044E9","唯安藥局","三重區","新北市三重區五華街130號","陳志山","02-29875750","299593.82","2775124.82","121.491649072729","25.0835756817962"
"5.931023036E9","華泰藥師藥局","三重區","新北市三重區五華街66號1樓","王瓊桾","02-29866009","299782.83","2774924.31","121.493515469793","25.0817592925963"
"5.931020133E9","上豪藥局","三重區","新北市三重區中正北路220號1樓","黃宇榕","02-29864336","298644.05","2773348.71","121.482171001505","25.0675719583383"
"5.931021416E9","國星藥局","三重區","新北市三重區溪尾街109號","蔡一峰","02-29859203","299406.74","2774581.26","121.489774984949","25.078674600225"
"5.931023107E9","容安藥局","三重區","新北市三重區正義北路237號2樓","劉桂如","02-29843399","300027.45","2773544.83","121.495890262605","25.0692972999473"
"5.931020624E9","新英藥師藥局","三重區","新北市三重區雙園街37號","周聰郎","02-29824840","300126.48","2773396.76","121.496866470954","25.0679572391418"
"5.931023027E9","五華藥局","三重區","新北市三重區仁愛街425巷91號2樓","劉建","02-29819948","299660.23","2775024.54","121.492303792055","25.0826682065262"
"5.931020339E9","欣欣藥局","三重區","新北市三重區正義北路233號1樓","吳銘鴻","02-29816955","300034.59","2773528.42","121.495960475089","25.069148967875"
"5.931023116E9","宏安藥局","三重區","新北市三重區集美街158號1樓","許秋華","02-29785866","299423.45","2771744.01","121.489838722927","25.0530594387508"
"5.931020357E9","周武仁藥局","三重區","新北市三重區成功路145巷34號","周德慧","02-29774110","299195.82","2771765.61","121.487583484622","25.0532618779758"
